Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDP08,OUT018,2898.145678840073
FDU44,OUT046,2630.995348201023
DRG39,OUT035,924.0460685760986
FDU32,OUT049,2084.9262302736215
FDY27,OUT049,2948.2059725288455
NCP54,OUT013,2083.512771769552
NCZ41,OUT049,2052.6192506531247
DRL49,OUT013,2451.7080343551056
FDI05,OUT018,1039.3678153232242
FDY56,OUT045,3827.8099851106617
DRC13,OUT013,2042.3113217294458
NCV29,OUT017,2995.7142843734623
FDR24,OUT049,1437.7546819796946
FDZ34,OUT018,2840.4132891148784
FDP37,OUT035,2106.9101956594427
FDX08,OUT027,5079.462851444987
FDS57,OUT045,2175.547903983726
NCG18,OUT049,1701.6321034332293
FDK25,OUT018,2423.578293415947
FDH53,OUT049,1308.0989180367917
DRI59,OUT018,3325.4149322796916
FDA52,OUT046,2867.427111330576
FDT20,OUT010,-0.23868754534455344
FDE36,OUT019,400.2715090325654
FDI24,OUT017,2930.6529842228847
FDB28,OUT018,2911.1478414490202
FDV11,OUT017,2920.028579770713
FDP01,OUT046,2382.218358456233
FDD34,OUT027,4157.762782629858
FDJ50,OUT027,1520.4263863212352
FDZ44,OUT013,1885.2694416432323
DRO59,OUT035,1236.3948351606139
DRB48,OUT045,678.9105017619471
FDR21,OUT018,2544.9280018058007
NCE42,OUT010,248.96525873938512
FDO23,OUT046,1428.3452214949214
NCE30,OUT018,3200.4407899141706
FDQ22,OUT035,715.223926407267
FDY01,OUT045,1811.460632095745
FDS08,OUT017,2880.936074648442
FDG28,OUT018,3414.596204057933
FDQ51,OUT018,578.8321881278972
FDB05,OUT017,4126.0186291582595
FDO56,OUT049,1895.9436752889233
FDE02,OUT018,1251.9344007398965
FDN45,OUT017,3736.9301646850645
FDS09,OUT013,772.9142851899103
NCA54,OUT018,2734.426620092217
FDP09,OUT010,460.5419035772658
FDC53,OUT045,1509.2514257770226
NCM55,OUT017,3219.048977663294
FDL09,OUT018,2432.1956030808224
FDA11,OUT019,226.85056339044652
FDA50,OUT045,1499.6092591758709
FDC23,OUT017,3205.0773055106024
FDE22,OUT049,2636.7400801531676
FDD23,OUT046,3221.9584432554575
NCA29,OUT049,2914.4793465241605
FDK38,OUT046,2414.691382749638
DRC13,OUT046,2026.4328025014806
NCP43,OUT049,2957.1706430079194
FDX28,OUT049,1569.9367276489497
FDF08,OUT049,1456.863938249963
FDZ33,OUT046,2431.7477051965893
FDD10,OUT049,2876.90701149013
FDO58,OUT017,2694.78411075151
FDI50,OUT017,4025.6352676711713
FDO58,OUT045,2578.5688219621456
FDX08,OUT013,3088.774665463133
NCK17,OUT010,16.20268322160711
FDF39,OUT035,4484.828136770356
FDU45,OUT010,355.73502521793216
NCJ18,OUT018,1671.601454446564
DRC27,OUT019,563.8581312058824
DRC25,OUT035,1404.8152141846924
FDU59,OUT035,2571.3466661211914
FDU28,OUT035,3228.8686639515836
NCP30,OUT046,645.8416764353336
FDB39,OUT018,678.9618421890846
FDE41,OUT013,1338.6603909771197
DRH11,OUT010,160.12797034315759
FDA58,OUT045,3731.4671794379724
FDU50,OUT046,1831.7982744218737
FDM34,OUT013,2043.0405736126877
FDM44,OUT027,2722.6670115901525
FDR39,OUT045,3057.4165729923693
FDM25,OUT045,2793.6166773558434
FDQ49,OUT049,2472.4361984973502
DRH25,OUT018,666.0306329940067
FDM09,OUT027,4682.290974815236
FDL44,OUT019,425.1854452208473
NCR42,OUT018,446.23197157525277
DRL59,OUT046,860.6794557287844
FDX43,OUT013,2672.152437000006
DRK47,OUT010,562.3614202599831
FDU48,OUT018,1789.483322754183
FDY12,OUT045,790.260294340023
NCN43,OUT018,1782.0986483406803
NCM55,OUT018,2827.372503409008
FDQ21,OUT027,3242.3443923200584
FDX13,OUT035,4181.632360171684
NCK30,OUT027,6124.774249502522
FDG20,OUT049,2908.0239722782726
DRG27,OUT017,721.4783250611132
FDY14,OUT018,3969.046349331673
FDP59,OUT035,1554.077605385862
FDU60,OUT017,2774.7357451467387
NCC18,OUT019,448.317908574908
DRJ39,OUT017,3678.246432040653
FDS07,OUT049,1912.5939312127146
FDM08,OUT027,5845.452928388523
FDP51,OUT045,1984.3072947897285
FDU16,OUT035,1381.3919303389234
FDH12,OUT013,1668.3965470569342
DRE48,OUT010,505.30738091342795
NCL42,OUT027,6244.764330138396
FDR21,OUT045,2790.9252753620335
NCW29,OUT035,2172.1287728585503
FDO11,OUT013,4176.929304339318
NCM31,OUT049,2207.4784167309917
FDV35,OUT019,354.26310489669504
FDF58,OUT017,1068.702206955478
NCE43,OUT049,2771.5683898878624
FDA02,OUT035,2556.4641322996326
DRL37,OUT010,63.97193203854167
FDR24,OUT018,1206.5833579753896
FDW59,OUT049,1389.056179139404
FDS22,OUT049,759.3328799266
FDW24,OUT017,846.6845692395802
FDU24,OUT035,1584.9585353017317
FDA21,OUT027,5221.30598972633
FDH58,OUT027,3050.291049025561
FDW36,OUT018,1428.340574797926
FDI45,OUT027,4760.235156398959
FDU01,OUT018,2853.988578052884
FDF35,OUT027,2800.1895542243374
FDU43,OUT019,501.6455939269057
FDE24,OUT019,295.9788987991526
FDK50,OUT049,2647.1015705860123
FDG31,OUT045,1029.510977256875
FDC60,OUT045,1453.2666112611964
FDL36,OUT013,1400.213492264455
FDP21,OUT013,3168.7976098026083
FDW16,OUT045,1404.5935691528975
FDX02,OUT017,3863.2751893243035
FDQ58,OUT027,3849.097762295758
FDT51,OUT046,1727.6861656846697
FDD59,OUT049,1325.1166127509896
NCM42,OUT018,1491.3978121503662
FDA57,OUT018,493.33885585432154
FDZ48,OUT035,1875.137179251561
FDE46,OUT045,2426.3396005025434
NCZ30,OUT019,327.9915902546505
FDB56,OUT017,3213.3282274612316
FDA25,OUT027,2678.5269736636233
FDD20,OUT013,2095.6076359958865
FDL25,OUT013,1462.7579834976882
NCO18,OUT049,2960.993549031771
FDJ45,OUT017,735.3982729424526
FDR12,OUT035,2806.5543349622967
NCF19,OUT010,117.84185891935338
FDK25,OUT046,2695.252503437435
NCR17,OUT046,1850.0252098661215
FDC52,OUT046,2434.5036494286396
NCA54,OUT017,3142.511390670886
FDR45,OUT010,563.4291571249395
NCM19,OUT049,1894.30756436203
FDF39,OUT027,6272.847913526366
FDX23,OUT049,1566.199983377215
FDD58,OUT027,2627.486413583043
FDX28,OUT013,1643.7997477624342
NCD31,OUT013,2658.5745299108917
FDU57,OUT018,2172.754305640265
FDI27,OUT046,762.9960445199455
NCM42,OUT046,1630.3341854428372
FDD32,OUT027,2325.387918450108
FDI34,OUT013,3897.817102657518
NCM29,OUT049,2098.5980905804954
FDG46,OUT018,1636.5133579785365
DRC01,OUT010,112.71386957560651
FDB15,OUT027,5956.320222801646
NCA17,OUT027,3804.635211732829
FDF10,OUT046,2470.358075753104
FDR26,OUT027,4811.489715578568
FDI02,OUT049,1870.2784226908275
NCM54,OUT010,347.04328155531834
FDF14,OUT013,2456.1612307837254
FDJ33,OUT010,315.1492495629957
FDM20,OUT035,4101.607625113627
FDC03,OUT027,5299.707328286244
NCX05,OUT046,1858.4419734871421
NCM41,OUT027,2565.527222594112
NCU29,OUT010,302.24502281751904
FDQ59,OUT017,1386.5852839038353
FDH46,OUT010,323.21606920768113
FDH09,OUT013,765.5050818741383
NCD06,OUT045,764.2796246881875
FDC15,OUT035,2446.12922968004
DRD37,OUT027,1105.9891485547275
FDT28,OUT027,3798.9529146658647
FDR28,OUT027,4149.8528566121
FDT38,OUT017,1376.4315397404316
FDV34,OUT027,2006.1391163933451
FDY52,OUT035,1004.8898528061052
FDB34,OUT013,1359.245679410256
DRL23,OUT018,1406.9230035507392
DRB24,OUT046,2442.2942351671245
FDJ50,OUT046,853.536662720113
FDQ49,OUT035,2525.5776030403154
FDP20,OUT035,2092.306045095998
FDV19,OUT027,4190.503269113651
NCR54,OUT045,3103.2982156583007
FDO09,OUT010,737.057197123001
FDS57,OUT018,1977.0030286140216
FDN10,OUT049,1883.617189443271
FDV23,OUT049,2082.1322385417934
FDY28,OUT049,3575.677707763025
DRG51,OUT013,2658.475374572069
FDD45,OUT019,249.4414376368175
NCL18,OUT027,5257.707141235711
NCM29,OUT013,2072.5951298132272
FDF17,OUT027,5200.660619784488
FDE22,OUT017,2691.2629178059356
FDQ22,OUT017,713.0970692062095
FDS01,OUT013,2960.5085830125595
FDW35,OUT027,1094.0948406615637
FDJ33,OUT046,2026.3196163240186
NCF54,OUT035,2948.073245353603
FDE09,OUT013,1772.6696122994956
NCE06,OUT045,2516.567026168469
DRH49,OUT049,1308.4102244825956
FDY43,OUT045,2740.1985573119878
NCT05,OUT017,4074.14781254814
FDZ34,OUT045,3211.1438206744665
FDL38,OUT017,1441.5847686183138
FDZ31,OUT017,3243.8768959401277
FDR14,OUT035,893.3626240717938
NCN54,OUT049,1297.58021462809
NCC42,OUT027,3274.7893014663055
FDK08,OUT017,1611.8446567234873
FDP59,OUT013,1508.8301229279714
FDV22,OUT035,2716.858505427938
FDD33,OUT035,3853.513937030433
DRE60,OUT027,5851.693706099043
FDK52,OUT046,3731.219206394449
FDA02,OUT017,2553.320140181153
FDM56,OUT049,1742.637349551444
FDE57,OUT035,2262.505465419574
FDM32,OUT045,1349.3300735864575
NCQ30,OUT027,3192.821363046583
FDQ27,OUT027,2679.7913281047313
FDT60,OUT027,3217.548011275667
FDU43,OUT049,3881.57023919421
NCO55,OUT035,1676.0330772648895
FDG02,OUT045,2906.715079138566
FDJ28,OUT013,3214.3270939634767
FDP40,OUT045,1833.5427768866198
FDJ38,OUT045,3151.359337364864
NCC54,OUT017,3991.7962466258423
NCZ41,OUT046,2011.4473741957736
FDK38,OUT019,352.8164903715434
FDU52,OUT013,2433.360732668371
FDC40,OUT046,1220.6396386099507
NCR30,OUT017,1194.4444697746128
NCN18,OUT017,1843.0244583067636
FDB50,OUT035,1336.079973145886
FDG04,OUT013,2970.0535050152266
FDR26,OUT035,2841.174387102562
NCT17,OUT018,2817.73941503906
FDX35,OUT027,5903.58751788299
FDS12,OUT046,2062.789044245185
NCZ29,OUT027,3252.9509014421087
FDB38,OUT010,372.2148260807841
FDP12,OUT013,667.2087912529449
FDP22,OUT046,780.904924778767
FDS26,OUT018,3887.913370429293
FDR52,OUT046,3144.792476762835
DRJ13,OUT046,2592.8953411356897
FDU48,OUT027,3265.4922387472725
FDE29,OUT035,1003.1652208845185
NCT29,OUT049,2068.281678402266
DRK37,OUT018,2894.6226378982146
FDK55,OUT046,1323.0646810015844
FDR07,OUT046,1449.0616384457971
FDO21,OUT027,5433.703888552571
FDK46,OUT049,4376.665549180565
FDB12,OUT045,1634.6335488873137
FDT31,OUT027,5048.6452554285415
FDJ33,OUT045,2014.5402534562681
FDC26,OUT027,2959.623646929434
NCQ02,OUT045,2924.730041905999
FDP08,OUT010,389.02537940554953
FDB11,OUT027,5769.918549520197
FDV55,OUT013,2462.7694410730824
FDW20,OUT049,2043.9710875557614
NCJ18,OUT019,323.34933975094725
FDC41,OUT018,1040.7897759912858
FDE14,OUT027,2676.0271300198997
FDG35,OUT013,2709.990672286387
FDF45,OUT035,969.1272438349396
FDS19,OUT027,2278.122178689906
FDS58,OUT019,429.028433291311
FDA26,OUT017,3648.582784785112
FDM32,OUT049,1359.9014344462387
FDL45,OUT046,2100.15569061373
FDZ55,OUT049,2612.1934571346796
FDY37,OUT049,2249.2169224670897
FDO46,OUT046,3006.337627184881
FDQ60,OUT046,1903.9333225870093
FDA19,OUT018,1801.3910252559606
FDL15,OUT046,2439.2168122456687
FDM10,OUT018,3019.362959162784
NCL05,OUT017,718.8965957706731
DRK49,OUT010,34.62144326789106
NCE18,OUT027,6352.1229227565855
FDG40,OUT049,678.8121188299851
DRI59,OUT045,3737.886565479183
FDK28,OUT035,4245.224641890479
NCD06,OUT019,135.82706680567898
FDO11,OUT019,765.7426917174779
FDK27,OUT046,1871.6457643895355
FDT43,OUT027,1366.9556762449217
FDD38,OUT018,1462.1642184933266
FDA16,OUT049,3626.2691797318307
FDL14,OUT027,3840.134172440298
NCM17,OUT049,728.806406492156
FDD20,OUT045,2065.6468246910254
FDA40,OUT045,1332.0015549136638
FDL43,OUT045,1262.975572793238
FDV15,OUT045,1619.0236647577074
FDE52,OUT046,1394.2281432938996
NCL17,OUT010,284.99310588738115
NCJ31,OUT045,3710.9536538081657
FDR60,OUT045,1256.5278874162925
NCA18,OUT035,1909.219363171939
FDS21,OUT027,1831.1230500805598
FDW09,OUT035,1386.8871135288475
FDL26,OUT035,2526.059150443113
FDS47,OUT018,1246.8981405627503
FDC39,OUT046,3488.41974315359
FDT51,OUT035,1817.0203535293342
FDK40,OUT035,4073.097614023413
NCG19,OUT045,3604.650504681363
FDZ07,OUT046,976.3255714223452
FDF08,OUT027,2568.2521993536175
FDO04,OUT013,859.5906976276331
FDK41,OUT018,1157.5813930533382
FDP15,OUT049,4259.855225069077
NCD43,OUT018,1432.2547377669987
NCP18,OUT013,2493.0625642686255
FDZ51,OUT046,1455.0742750633617
DRH13,OUT035,1714.5893918895613
FDF38,OUT045,627.1831179646599
NCI43,OUT045,752.2807076351702
FDM38,OUT027,1684.3639842499633
FDS03,OUT013,1037.143159891307
DRJ47,OUT017,2903.5472269753514
FDT50,OUT010,279.12453634919416
FDV02,OUT046,2880.4586174623123
NCG18,OUT017,1742.2006067695986
FDW52,OUT046,2640.849576116282
FDS40,OUT035,719.5201261755208
FDN31,OUT017,3209.818696994346
FDA37,OUT045,2010.9186789758294
FDA15,OUT046,4202.095982246894
FDL39,OUT046,3031.133228191467
FDJ53,OUT045,1997.8063386340118
FDX22,OUT013,3639.54656905794
NCZ42,OUT045,4018.0166944205553
FDD56,OUT027,4681.871070886223
FDD40,OUT017,3233.2429344649468
FDS50,OUT013,3645.115436884217
NCN14,OUT013,3093.728842179895
FDT15,OUT013,3164.227109679531
NCS18,OUT027,2694.6212581359546
NCO26,OUT010,346.6353719529819
FDF58,OUT018,786.0646107803381
NCB19,OUT013,1343.1014787876493
FDH26,OUT017,2246.510824723915
DRB24,OUT027,3827.9400125116954
FDA49,OUT018,1150.0539458406338
FDB32,OUT045,1461.2384229801878
FDI36,OUT017,3258.5911745540066
NCA17,OUT010,340.6895061094441
FDH22,OUT013,2035.2581487068232
NCM26,OUT018,2157.7999857493555
FDT15,OUT027,5153.724900821139
FDB16,OUT018,1136.9558679498784
NCP54,OUT027,3253.5674351961866
FDJ36,OUT013,1645.874186041339
FDO28,OUT045,1826.7715637786284
FDU09,OUT013,877.0242297633466
FDF29,OUT017,2160.79326477995
FDY08,OUT013,2170.9565322885815
DRJ59,OUT018,445.1350549584457
FDT23,OUT027,2234.7037115879048
FDU15,OUT018,451.5769988064859
FDT47,OUT013,1663.9794549969397
FDI53,OUT019,405.7423406551686
FDR59,OUT018,3730.710637941692
FDD53,OUT035,726.7074842252966
FDY51,OUT017,3627.2229503354065
FDT04,OUT049,678.4378630635799
FDU51,OUT049,2867.9059066402997
FDG14,OUT035,2508.8420247351855
NCU06,OUT045,3903.2193392540926
DRG25,OUT046,3186.3507163004556
DRH49,OUT035,1411.3135287477417
FDN15,OUT035,2189.0409642631707
FDL43,OUT018,1010.6676005555311
NCT18,OUT049,3220.9883532867725
NCB31,OUT013,4008.913517031382
FDK57,OUT035,1932.8806135831242
FDY04,OUT019,404.50167287732546
NCP54,OUT046,2061.370396130037
FDF41,OUT013,3926.125473482437
FDM01,OUT045,1625.4767756699555
FDW03,OUT045,1687.3432584142663
FDF28,OUT045,2054.0320354669366
FDY37,OUT017,2299.7735726132414
FDQ03,OUT017,3933.7532471887644
FDP51,OUT027,3131.848722536709
FDJ40,OUT017,1822.8380816640836
FDC32,OUT049,1437.4095349897962
DRI49,OUT027,2264.000444131102
NCW54,OUT017,919.233551969491
FDF09,OUT017,703.9389108889341
FDP45,OUT018,3484.0393869909117
DRJ23,OUT018,2836.3871214547326
FDS59,OUT017,1841.6150583907483
FDY08,OUT046,2056.455982888023
FDX16,OUT049,2482.0834431097883
FDY16,OUT018,2854.3548412772934
FDK32,OUT035,2565.378781733717
FDQ22,OUT013,670.4601150298085
NCC31,OUT018,2136.421967518184
FDG58,OUT049,2489.0283121868006
DRF48,OUT013,3123.8271703854616
DRH36,OUT049,1147.9009858650631
NCR30,OUT035,1260.8944015133409
FDB03,OUT019,599.6190819173379
FDZ28,OUT027,3264.352848396801
FDR35,OUT017,3295.7279770661607
DRD15,OUT027,6099.662275343263
FDJ33,OUT019,337.6068018113318
FDA56,OUT010,330.45286322321755
FDP56,OUT046,760.2200154385403
NCT30,OUT046,766.3658512107686
FDK15,OUT017,1669.879717945742
FDH44,OUT018,2154.089962744533
FDV01,OUT013,2433.52568028015
DRG03,OUT017,2534.9669467288472
FDG50,OUT027,2513.248282637853
FDR16,OUT010,568.057913556986
FDZ60,OUT046,1587.5500960334675
DRG03,OUT045,2444.2372930259758
FDS56,OUT018,3875.267531494085
FDU33,OUT045,695.7254424070827
DRD27,OUT035,1622.9973859743807
FDW22,OUT046,3715.789111423037
DRA24,OUT045,2578.3989987881077
FDF38,OUT049,668.3708127139666
FDX48,OUT013,2474.588056059718
FDS58,OUT018,2316.8429044178197
FDC32,OUT046,1389.0717331948388
NCQ29,OUT045,3804.100220124072
DRK39,OUT018,1128.3724472800175
NCS38,OUT017,1899.8317114920524
DRO47,OUT013,1822.7464899364206
DRG27,OUT027,1092.9642317033833
FDC57,OUT027,5342.592514502664
FDS55,OUT046,2434.287592120865
NCJ06,OUT018,1683.4696121699142
FDO01,OUT019,352.0104597071993
NCM55,OUT045,3107.1103288642776
FDC52,OUT049,2478.107131168679
FDQ15,OUT045,1218.9310862595144
NCT30,OUT027,1342.2001314503148
NCR42,OUT027,1035.1019540052287
FDD28,OUT035,915.2329452140208
FDQ34,OUT049,1675.2427563133529
FDZ12,OUT027,3387.1631336851888
DRE13,OUT019,217.9571189847825
NCN07,OUT019,316.3377642485553
FDM28,OUT035,3119.414301396966
FDI10,OUT017,2910.527432677159
FDQ25,OUT013,2735.1995353265906
FDA38,OUT010,513.9505581791911
DRI13,OUT049,3630.6707718212715
FDY20,OUT027,2575.3005887106606
NCZ53,OUT035,3237.791520356169
NCM31,OUT013,2462.1904013770486
DRB01,OUT017,3197.6307382076584
DRF37,OUT046,4189.764349354665
NCF42,OUT049,2950.994663829733
FDF16,OUT018,2142.9761216422608
FDB41,OUT013,764.4129950737793
FDR34,OUT013,3983.6867764495
FDR15,OUT018,2148.6503088461736
NCV42,OUT019,336.33741066157955
FDW51,OUT035,3575.2825054972664
FDU36,OUT017,1586.5518628126142
FDX60,OUT049,1314.7844281281805
FDY03,OUT035,1917.3263247594296
FDW55,OUT045,4051.774446534444
FDT01,OUT010,552.2654360494433
FDG58,OUT013,2460.4299501319333
FDK21,OUT017,4241.019164896192
NCS41,OUT019,499.07912329453717
FDS10,OUT045,2953.051872652411
NCT53,OUT046,2579.3522349649215
FDJ28,OUT018,2852.2418754141795
FDX44,OUT045,1302.1363492989158
FDT20,OUT018,469.89261405373566
FDO44,OUT017,1810.2679868278951
NCX17,OUT049,3498.3815327305424
FDY01,OUT017,1875.262405489507
FDJ12,OUT027,5641.239578338404
DRK35,OUT018,459.1880283289227
FDD47,OUT019,469.9251642102412
NCM53,OUT035,1676.5431941907837
FDO45,OUT013,1362.8980563640305
NCM42,OUT010,316.32862396115905
FDE04,OUT046,2868.7758705075553
NCI30,OUT027,6139.430038418606
FDZ19,OUT013,2834.506555698747
FDW57,OUT013,2871.458760711047
FDA25,OUT013,1662.6506277394278
FDT22,OUT046,907.8056243265338
FDP51,OUT013,1915.144187427846
FDD48,OUT027,3017.0036987899853
FDY39,OUT035,3343.209640147427
FDO48,OUT010,639.0491486708306
FDD23,OUT027,5211.350343167211
DRN35,OUT027,1053.54092110533
FDT01,OUT035,3597.6737086273974
FDC20,OUT010,155.8856709908211
DRJ35,OUT035,1016.6698565670787
FDB32,OUT046,1443.2692227819477
FDL24,OUT046,2895.751864317019
NCV42,OUT035,1909.7482518263857
FDZ46,OUT046,1686.2479351376303
FDC15,OUT013,2406.7818513642083
FDD08,OUT019,6.913506404019948
FDY50,OUT049,1417.3608006236027
FDD36,OUT013,1921.4314809958803
FDG57,OUT027,1387.0793978914476
FDL21,OUT018,477.3156732529359
FDN16,OUT027,2671.153648303344
FDJ09,OUT027,1174.4278660959453
FDS01,OUT010,445.6245112533405
FDV33,OUT017,4243.794033884267
DRE12,OUT017,1847.9200901547456
FDR07,OUT013,1481.128126356941
FDP48,OUT010,536.2013637500642
NCB55,OUT035,917.7907271362975
FDQ08,OUT013,989.9866674283539
FDR34,OUT035,4207.526557771176
FDO33,OUT046,1839.6369334060994
FDP13,OUT045,657.1804429963454
FDX12,OUT049,3983.525142664432
NCT06,OUT049,2728.3190356216323
FDR16,OUT019,579.5840254906498
FDE36,OUT046,2789.2281675898516
FDZ36,OUT049,3238.3820318427734
FDV13,OUT045,1338.3860843382572
NCZ17,OUT035,691.4490860300644
FDU56,OUT045,3196.781127424145
FDM09,OUT035,2902.6494580731396
FDV02,OUT017,2971.340118107455
FDS34,OUT018,1599.0977248138872
FDA11,OUT049,1554.5625180611264
FDP09,OUT017,3719.4394554092087
FDB29,OUT027,3019.2138731722293
FDT19,OUT017,2935.085392380027
DRH15,OUT017,746.8179617091245
FDY38,OUT046,3764.406237302244
FDF14,OUT027,3825.2015102722926
FDN48,OUT010,234.19140906160087
FDQ12,OUT013,3994.011406131191
NCJ43,OUT045,2829.188937963155
FDE17,OUT019,354.8123528034882
FDB05,OUT035,4126.911586144778
FDH10,OUT045,2372.3286927419613
NCR06,OUT017,761.2262110098709
FDU32,OUT018,1793.8622273963015
FDD56,OUT049,2925.720306223031
FDO36,OUT018,2681.1504555472798
FDH16,OUT010,231.12620913407278
FDX10,OUT018,472.1423477128483
FDZ37,OUT017,1403.598631825496
FDU31,OUT010,562.4227931567418
DRC49,OUT049,2190.4195323613876
FDL15,OUT045,2432.756794687798
FDN32,OUT019,514.1702613245643
DRH59,OUT027,1947.0600253985342
NCU29,OUT049,2483.5102033826524
FDR37,OUT019,537.5796311169448
FDS14,OUT018,2240.7170208674142
FDU02,OUT027,5927.866186470065
FDJ08,OUT035,3195.698084527194
NCZ06,OUT045,3709.615981774867
FDO31,OUT049,1375.3624379315338
FDH31,OUT018,1442.43799286892
FDS58,OUT017,2695.2533869222284
NCA53,OUT027,1197.6442737213408
FDF50,OUT046,3148.1070032749644
NCW42,OUT049,3697.5659612922454
NCQ17,OUT045,2406.5919237284065
FDK51,OUT018,4068.669015050935
NCW41,OUT010,384.1327143387629
NCR29,OUT017,908.6453435162394
FDB08,OUT019,393.7162836568044
FDA40,OUT027,2327.5388825617706
FDL14,OUT018,2251.4984789858713
FDB47,OUT046,3528.161372003242
FDO03,OUT035,4004.8425950269507
DRK13,OUT019,504.780079748233
FDX13,OUT010,610.7324927351543
FDF52,OUT046,3140.3076144178567
FDT11,OUT013,3150.4550702099154
FDB08,OUT013,2577.413903112267
FDQ28,OUT018,2168.872454741967
FDD29,OUT045,4112.5814974423065
NCQ29,OUT027,5931.924137176825
NCO02,OUT013,1098.3331808304729
FDR56,OUT010,523.1067718909493
NCM54,OUT049,2117.1327692405775
FDP51,OUT035,1924.246040157696
FDT38,OUT013,1299.521124054127
FDZ20,OUT018,3513.7657016843905
FDJ53,OUT013,2030.1640009943849
FDX13,OUT049,4145.375424154907
FDP58,OUT035,3585.14088593471
NCK31,OUT019,150.27361878857997
FDA35,OUT018,1790.806476825973
FDV37,OUT018,2872.4334016075272
NCO07,OUT027,5174.193241953541
FDA20,OUT045,3105.603145682542
FDZ59,OUT035,2779.609214120233
NCY17,OUT017,713.9774110820935
FDQ28,OUT035,2539.9682702924024
FDV35,OUT017,2475.1707804393823
FDQ36,OUT013,680.9877394137089
FDD34,OUT018,2307.35935335085
FDK51,OUT045,4016.7080069311423
FDV31,OUT035,2873.6626821060013
FDR04,OUT035,1604.7794903766141
FDR14,OUT049,881.7531639928054
DRC36,OUT010,444.49471325692423
FDE39,OUT019,312.7024378606045
FDP57,OUT049,1686.047461301987
FDE57,OUT046,2181.937733601553
NCN18,OUT046,1785.196830010794
NCQ05,OUT018,2140.674500132048
FDW47,OUT035,1978.7092912695725
FDV46,OUT035,2178.709498369904
NCP29,OUT045,1014.1234505405843
FDE09,OUT018,1551.8434204186642
NCU06,OUT027,6166.813962619176
FDT19,OUT010,428.3421717287523
DRF15,OUT017,2484.8119058860743
DRI51,OUT013,2790.2337637926576
NCX54,OUT013,1644.8535731267984
DRE01,OUT013,3929.8061142223296
NCB07,OUT045,3019.05576795102
FDU50,OUT035,1876.5370433544642
FDG40,OUT035,701.1581294707299
FDW10,OUT018,2472.962913827818
FDX51,OUT013,3194.7559436835527
NCP17,OUT045,1012.06019942051
FDP21,OUT035,3257.1210577564134
FDL04,OUT045,1584.4413763092464
FDV23,OUT013,2032.2370286442824
FDF24,OUT046,1328.9355490801609
FDH56,OUT027,3095.2768554325835
FDB51,OUT049,991.5147275740277
FDI58,OUT027,2603.3082074738995
FDR20,OUT013,761.4092616180111
FDC51,OUT018,1787.1427556405538
FDB16,OUT027,2327.465919722393
FDE40,OUT049,994.5114411569492
NCM17,OUT035,746.8468035827148
FDU56,OUT035,3297.294495513484
FDS32,OUT019,354.7572421183415
FDX02,OUT049,3809.3505778472477
FDT39,OUT027,3705.4451012590825
FDE35,OUT017,977.3296841610244
NCI42,OUT019,646.7786979354746
DRL23,OUT046,1587.5678089200535
FDA10,OUT046,1980.1895049782306
FDA11,OUT013,1527.5663819915294
NCM06,OUT046,2431.699125301304
NCT05,OUT035,3999.7183518953543
NCQ02,OUT010,338.2624050510991
NCY06,OUT049,2123.7657225448415
FDY56,OUT035,3871.6240185537426
FDL02,OUT035,1667.1488546523863
NCI06,OUT035,2936.2521930737266
FDQ14,OUT045,2408.974444439722
FDQ12,OUT017,4013.820702821007
FDP36,OUT046,801.6878940277102
FDK21,OUT027,6282.33385571629
FDO40,OUT045,2458.5325026863125
NCK54,OUT019,355.2595994397539
FDY09,OUT018,2587.886451433819
NCW30,OUT049,4207.340003436295
NCC55,OUT027,1035.0238400009825
FDE58,OUT018,1622.455698186505
FDR39,OUT013,3126.451412160327
FDU28,OUT049,3149.6337759514754
FDH08,OUT017,3968.912584409624
FDG35,OUT045,2751.9778950006935
FDG22,OUT049,684.7122134447909
FDC34,OUT035,2644.1765905495245
FDP15,OUT018,3748.852930745699
FDK34,OUT010,582.32619267601
FDU45,OUT035,1966.045686665421
FDQ04,OUT027,1071.761532727643
FDX22,OUT018,3215.5610217899384
FDB45,OUT017,1566.9566877738796
NCH43,OUT027,5503.744236208264
DRE60,OUT046,3694.4573995647434
FDD17,OUT027,6074.635922984726
NCM54,OUT017,2149.583637593753
NCH55,OUT013,2101.4777096036355
NCT06,OUT017,2743.6118821069695
FDA48,OUT027,5710.467154962078
FDY58,OUT027,6219.637487942287
FDO25,OUT045,3508.0973444712886
FDN50,OUT045,1519.1667105935367
FDH35,OUT035,2759.504283641327
FDK09,OUT045,3776.9193584625923
FDO16,OUT013,1384.7596337367022
FDW11,OUT045,1025.5748303553694
FDU47,OUT027,3413.5168997449327
NCQ42,OUT010,301.3898053253427
FDK55,OUT027,2523.275262248386
FDN08,OUT049,1894.1174309226667
FDT57,OUT045,4044.240356061051
FDJ12,OUT018,3296.158478842036
DRL59,OUT017,940.4250786062108
NCN53,OUT046,699.4544551325828
FDO51,OUT010,62.77581610188644
FDK56,OUT017,3201.7309297889424
FDY12,OUT035,920.6600604216285
FDU15,OUT035,731.9221031498585
FDQ19,OUT046,3988.7462853342904
DRF15,OUT045,2389.139237914416
DRE25,OUT019,233.1931345629547
FDK57,OUT018,1665.319303350871
FDD33,OUT010,586.197984911475
